
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.264607 	 1.000000
0.205103 	 0.000000
0.263511 	 0.835088
0.363997 	 1.000000
0.432524 	 1.000000
0.320268 	 0.111111
0.121827 	 0.000000
0.361611 	 1.000000
0.240666 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.249325 	 0.378947
0.228720 	 1.000000
0.081504 	 0.000000
0.235904 	 0.000000
0.255264 	 0.265060
0.341801 	 1.000000
0.206412 	 1.000000
0.045868 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.207915 	 0.117647
0.276275 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.193053 	 0.175676
0.277937 	 0.394737
0.256639 	 0.000000
0.205198 	 1.000000
0.451974 	 1.000000
0.301898 	 0.000000
0.053777 	 0.000000
0.121023 	 0.571429
0.222251 	 0.469388
0.181540 	 0.190476
0.077912 	 0.344828
0.346785 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.136337 	 0.708861
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.510421 ( 51 ) precision 0.690118  recall 0.595752  f-micro 0.639473 
---------

---------------------------------
Thresh 	 F_score
0.249994 	 0.918033
0.323697 	 1.000000
0.322548 	 1.000000
0.049291 	 0.000000
0.221999 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.207686 	 0.000000
0.261350 	 0.829787
0.363997 	 1.000000
0.432524 	 1.000000
0.330835 	 0.084507
0.128100 	 0.000000
0.361611 	 1.000000
0.241608 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.232697 	 0.405405
0.230391 	 1.000000
0.108945 	 0.000000
0.250313 	 0.000000
0.267075 	 0.296512
0.341801 	 1.000000
0.206415 	 1.000000
0.045856 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.219805 	 0.153846
0.282859 	 0.222222
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.182639 	 0.136986
0.241338 	 0.427136
0.263402 	 0.000000
0.205199 	 1.000000
0.451975 	 1.000000
0.303638 	 0.000000
0.053743 	 0.000000
0.158182 	 0.431373
0.262269 	 0.306122
0.164814 	 0.181818
0.090184 	 0.357143
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.138118 	 0.759494
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.506740 ( 51 ) precision 0.691104  recall 0.595394  f-micro 0.639689 
---------

---------------------------------
Thresh 	 F_score
0.280787 	 0.918761
0.323751 	 1.000000
0.322548 	 1.000000
0.047796 	 0.000000
0.221999 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.208977 	 0.000000
0.271445 	 0.845070
0.363997 	 1.000000
0.432524 	 1.000000
0.334070 	 0.111111
0.131558 	 0.000000
0.361611 	 1.000000
0.242569 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.222946 	 0.297872
0.231041 	 1.000000
0.237660 	 0.000000
0.151306 	 0.000000
0.257128 	 0.289855
0.341801 	 1.000000
0.206416 	 1.000000
0.045850 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.233542 	 0.098765
0.286927 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.153126 	 0.201258
0.374521 	 0.278107
0.284490 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.304508 	 0.000000
0.053726 	 0.000000
0.125182 	 0.545455
0.257064 	 0.391753
0.233553 	 0.090909
0.098099 	 0.292683
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.130726 	 0.725000
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.502858 ( 51 ) precision 0.692372  recall 0.594374  f-micro 0.639641 
---------

---------------------------------
Thresh 	 F_score
0.286806 	 0.907683
0.323778 	 1.000000
0.322548 	 1.000000
0.047048 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.209623 	 0.000000
0.270636 	 0.856164
0.363997 	 1.000000
0.432524 	 1.000000
0.353221 	 0.084507
0.131181 	 0.000000
0.361611 	 1.000000
0.242812 	 0.363636
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.255604 	 0.391753
0.231542 	 1.000000
0.302669 	 0.000000
0.120347 	 0.000000
0.269028 	 0.250765
0.341801 	 1.000000
0.206417 	 1.000000
0.045847 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.246032 	 0.114943
0.285928 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.162254 	 0.165605
0.283196 	 0.405128
0.278225 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.304943 	 0.000000
0.053717 	 0.000000
0.110895 	 0.586207
0.219425 	 0.155844
0.255500 	 0.090909
0.083739 	 0.370370
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.121741 	 0.740741
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.504119 ( 51 ) precision 0.693054  recall 0.593482  f-micro 0.639415 
---------

---------------------------------
Thresh 	 F_score
0.222218 	 0.911557
0.323792 	 1.000000
0.322548 	 1.000000
0.046675 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.144844 	 0.000000
0.230695 	 0.853147
0.363997 	 1.000000
0.432524 	 1.000000
0.343564 	 0.111111
0.138064 	 0.000000
0.361611 	 1.000000
0.243147 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.263075 	 0.344828
0.231808 	 1.000000
0.182567 	 1.000000
0.149983 	 0.000000
0.176444 	 0.296296
0.341801 	 1.000000
0.206417 	 1.000000
0.045846 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.256184 	 0.121951
0.287544 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.166003 	 0.185430
0.234507 	 0.432304
0.291914 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.325104 	 0.000000
0.053713 	 0.000000
0.116104 	 0.596491
0.226480 	 0.312500
0.210408 	 0.105263
0.093607 	 0.285714
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.121109 	 0.734177
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.526469 ( 51 ) precision 0.693761  recall 0.593340  f-micro 0.639633 
---------

---------------------------------
Thresh 	 F_score
0.341905 	 0.904077
0.316893 	 1.000000
0.322548 	 1.000000
0.046488 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.095359 	 0.000000
0.222592 	 0.843206
0.363997 	 1.000000
0.432524 	 1.000000
0.322463 	 0.108108
0.114383 	 0.000000
0.361611 	 1.000000
0.243196 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.284216 	 0.390805
0.231944 	 1.000000
0.181070 	 0.000000
0.177793 	 0.000000
0.216194 	 0.299465
0.341801 	 1.000000
0.206417 	 1.000000
0.045845 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.259142 	 0.170732
0.289050 	 0.222222
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.163259 	 0.217949
0.217225 	 0.440678
0.298759 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.315321 	 0.000000
0.053711 	 0.000000
0.117157 	 0.600000
0.213571 	 0.252874
0.286103 	 0.105263
0.088403 	 0.384615
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.126369 	 0.734177
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.509951 ( 51 ) precision 0.694101  recall 0.593051  f-micro 0.639609 
---------

---------------------------------
Thresh 	 F_score
0.269947 	 0.914656
0.313444 	 1.000000
0.322548 	 1.000000
0.046394 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.073558 	 0.000000
0.205002 	 0.849315
0.363997 	 1.000000
0.432524 	 1.000000
0.259694 	 0.082192
0.104136 	 0.000000
0.361611 	 1.000000
0.242956 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.285465 	 0.417582
0.232003 	 1.000000
0.121082 	 0.000000
0.175059 	 0.000000
0.231097 	 0.298343
0.341801 	 1.000000
0.206417 	 1.000000
0.045845 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.278691 	 0.144578
0.289556 	 0.233333
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.182126 	 0.196078
0.207334 	 0.419512
0.302182 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.310553 	 0.000000
0.053710 	 0.000000
0.154201 	 0.538462
0.246967 	 0.244444
0.296797 	 0.105263
0.082269 	 0.413793
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.131293 	 0.753247
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.508708 ( 51 ) precision 0.694528  recall 0.593049  f-micro 0.639790 
---------

---------------------------------
Thresh 	 F_score
0.335996 	 0.915194
0.318624 	 1.000000
0.322548 	 1.000000
0.046348 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.059783 	 0.000000
0.201060 	 0.857143
0.363997 	 1.000000
0.432524 	 1.000000
0.313400 	 0.057143
0.116020 	 0.000000
0.361611 	 1.000000
0.243120 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.282472 	 0.318182
0.232041 	 1.000000
0.099741 	 0.000000
0.112940 	 0.000000
0.213637 	 0.300752
0.341801 	 1.000000
0.206417 	 1.000000
0.045845 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.276384 	 0.202247
0.289643 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.173068 	 0.189873
0.203327 	 0.458716
0.303893 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.308169 	 0.000000
0.195617 	 0.000000
0.160273 	 0.518519
0.277386 	 0.318182
0.312835 	 0.105263
0.077974 	 0.307692
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.121337 	 0.750000
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.507021 ( 51 ) precision 0.694821  recall 0.593342  f-micro 0.640084 
---------

---------------------------------
Thresh 	 F_score
0.279215 	 0.920000
0.314309 	 1.000000
0.322548 	 1.000000
0.046324 	 0.000000
0.222000 	 1.000000
0.437094 	 0.000000
0.231072 	 0.000000
0.264607 	 1.000000
0.135706 	 0.000000
0.223348 	 0.855124
0.363997 	 1.000000
0.432524 	 1.000000
0.326900 	 0.056338
0.117714 	 0.000000
0.361611 	 1.000000
0.243102 	 0.333333
0.374287 	 1.000000
0.168110 	 0.000000
0.337213 	 1.000000
0.286631 	 1.000000
0.284764 	 0.396040
0.231865 	 1.000000
0.085027 	 0.000000
0.159271 	 0.000000
0.236534 	 0.294444
0.341801 	 1.000000
0.206417 	 1.000000
0.045844 	 0.000000
0.205593 	 1.000000
0.409780 	 1.000000
0.287385 	 0.128205
0.290144 	 0.225806
0.468781 	 0.000000
0.207888 	 1.000000
0.162837 	 0.000000
0.167677 	 0.185430
0.199747 	 0.450704
0.304748 	 0.000000
0.205200 	 1.000000
0.451975 	 1.000000
0.306977 	 0.000000
0.266571 	 0.000000
0.137020 	 0.586207
0.242094 	 0.378947
0.325745 	 0.095238
0.066854 	 0.315789
0.346786 	 0.000000
0.258773 	 1.000000
0.433621 	 1.000000
0.116843 	 0.731707
0.207189 	 0.000000
0.000000 	 0.000000
---------
0.508889 ( 51 ) precision 0.695277  recall 0.593685  f-micro 0.640477 
---------
